USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:54									54	North America			Guatemala	GT	San José		13	16.9986	-89.7056							225	native	2001-08-13										not recorded (forced WGS84)							requires verification		guamil viejo	| GUATEMALA | Petén | San José |  |  |  |																	adult		Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración													8		urn:catalog:USAC:Mamíferos:54		present							skeleton | study skin | skull		Sergio Guillermo Pérez Consuegra	968				female	225	Petén						13/August/2001	16.9986°N	GUATEMALA | Petén | San José | Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración	89.7056°W			2001	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=54				USAC	Mamíferos			PreservedSpecimen												Lophostoma evotis							Mammalia | Chiroptera | Phyllostomidae	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Lophostoma		evotis		species		(Davis and Carter, 1978)		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:55									55	North America			Guatemala	GT	San José		13	16.9986	-89.7056							225	native	2001-08-13										not recorded (forced WGS84)							requires verification		guamil viejo	| GUATEMALA | Petén | San José |  |  |  |								Mauricio García Recinos									unknown		Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración													8		urn:catalog:USAC:Mamíferos:55		present							skeleton | study skin		Sergio Guillermo Pérez Consuegra	969	lactating			female	225	Petén						13/August/2001	16.9986°N	GUATEMALA | Petén | San José | Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración	89.7056°W			2001	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=55				USAC	Mamíferos			PreservedSpecimen												Artibeus intermedius							Mammalia | Chiroptera | Phyllostomidae	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Artibeus		intermedius		species		J A Allen, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:56									56	North America			Guatemala	GT	San José		13	16.9986	-89.7056							225	native	2001-08-13										not recorded (forced WGS84)							requires verification		guamil viejo	| GUATEMALA | Petén | San José |  |  |  |																	adult		Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración													8		urn:catalog:USAC:Mamíferos:56		present							skeleton | study skin | skull		Sergio Guillermo Pérez Consuegra	970	unknown			male	225	Petén						13/August/2001	16.9986°N	GUATEMALA | Petén | San José | Biotopo Cerro Cahuí, Reserva de la Biósfera Maya; Biotopo Cerro Cahuí, administración	89.7056°W			2001	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=56				USAC	Mamíferos			PreservedSpecimen												Glossophaga soricina							Mammalia | Chiroptera | Phyllostomidae	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Glossophaga		soricina		species		(Pallas, 1776)		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:1									1	North America			Guatemala	GT	Purulhá		4	14.2142	-90.2178							217	native	2000-08-04										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz  | Purulhá |  |  |  |																	unknown		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"													8		urn:catalog:USAC:Mamíferos:1		present							skeleton | study skin | skull		Carmen Lucía Yurrita	60				female	217	Baja Verapaz					1700-1800	04/August/2000	14.2142°N	"GUATEMALA | Baja Verapaz  | Purulhá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"	90.2178°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=1				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:2									2	North America			Guatemala	GT	Purulhá		13	15.2142	-90.2178							134	native	2000-05-13										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz  | Purulhá |  |  |  |																	unknown		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"													5		urn:catalog:USAC:Mamíferos:2	Etiqueta de material óseo con número de campo S Lou 315	present							skeleton | study skin | skull		Salvador Lou	169	lactating			female	134	Baja Verapaz					1700-1800	13/May/2000	15.2142°N	"GUATEMALA | Baja Verapaz  | Purulhá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"	90.2178°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=2				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:3									3	North America			Guatemala	GT	Purulhá		25	15.2142	-90.2178							207	native	2000-07-25										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz  | Purulhá |  |  |  |																	unknown		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"													7		urn:catalog:USAC:Mamíferos:3	Etiqueta de material óseo con número de campo S Lou 621	present							skeleton | study skin | skull		Salvador Lou	286	lactating			female	207	Baja Verapaz					2000-2300	25/July/2000	15.2142°N	"GUATEMALA | Baja Verapaz  | Purulhá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"	90.2178°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=3				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:4									4	North America			Guatemala	GT	Purulhá		12	15.2142	-90.2178							133	native	2000-05-12										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz  | Purulhá |  |  |  |																	adult		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"													5		urn:catalog:USAC:Mamíferos:4	Etiqueta de material óseo con número de campo S Lou 299	present							skeleton | study skin | skull		Salvador Lou	163	unknown			male	133	Baja Verapaz					1700-1800	12/May/2000	15.2142°N	"GUATEMALA | Baja Verapaz  | Purulhá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera""; Biotopo del Quetzal"	90.2178°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=4				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:5									5	North America			Guatemala	GT	Salamá		12	15.1778	-90.1853							164	native	2000-06-12										not recorded (forced WGS84)							requires verification		bosque muy húmedo latifoliado	| GUATEMALA | Baja Verapaz | Salamá |  |  |  |																	adult		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera"", corredor biológico; La Unión Barrios, Cerro Verde"													6		urn:catalog:USAC:Mamíferos:5	Etiqueta de material óseo con número de campo S Lou 536	present							skeleton | study skin | skull		Salvador Lou	230				female	164	Baja Verapaz					1700-1800	12/June/2000	15.1778°N	"GUATEMALA | Baja Verapaz | Salamá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera"", corredor biológico; La Unión Barrios, Cerro Verde"	90.1853°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=5				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:6									6	North America			Guatemala	GT	Salamá		15	15.1778	-90.1853							167	native	2000-06-15										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz | Salamá |  |  |  |																	unknown		"Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera"", corredor biológico; La Unión Barrios, Cerro Verde"													6		urn:catalog:USAC:Mamíferos:6	Etiqueta de material óseo con número de campo S Lou 558	present							skeleton | study skin | skull		Salvador Lou	244	lactating			female	167	Baja Verapaz					1700-1800	15/June/2000	15.1778°N	"GUATEMALA | Baja Verapaz | Salamá | Biotopo Universitario para la Conservación del Quetzal ""Mario Dary Rivera"", corredor biológico; La Unión Barrios, Cerro Verde"	90.1853°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=6				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
USAC	USAC Mammals Collection	Mammals Collections, Museo de Historia Natural, Escuela de Biología, Universidad de San Carlos de Guatemala.  Calle Mariscal Cruz 1-56 zona 10, Guatemala City, Guatemala, Central America	Sergio Guillermo Pérez Consuegra	http://ipt.vertnet.org:8080/ipt/archive.do?r=usac_mammals	trachopsacahui@gua.net	http://ipt.vertnet.org:8080/ipt/eml.do?r=usac_mammals	USAC data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of the USAC. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the USAC notified. The USAC and its staff are not responsible for damages, injury or loss due to the use of these data.	fee15ebc-27ce-4aff-b912-2657bbd493d2	8448511a-21b7-4e21-b1b2-1f208501c25b			2013-10-08	MaNIS,VertNet	Guatemala	Universidad de San Carlos de Guatemala		Mon Nov 04 00:00:00 UTC 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	http://ipt.vertnet.org:8080/ipt/resource.do?r=usac_mammals	urn:catalog:USAC:Mamíferos:7									7	North America			Guatemala	GT	Salamá		31	15.0731	-90.0322							152	native	2000-05-31										not recorded (forced WGS84)							requires verification		bosque latifoliado	| GUATEMALA | Baja Verapaz | Salamá |  |  |  |																	adult		Sierra de las Minas, Reserva de Biósfera; Chilascó, Finca Luisiana, Cabaña Defensores de la Naturaleza, Sierra de las Minas													5		urn:catalog:USAC:Mamíferos:7	Etiqueta de material óseo con número de campo S Lou 429	present							skeleton | study skin | skull		Salvador Lou	192				female	152	Baja Verapaz					1700-1800	31/May/2000	15.0731°N	GUATEMALA | Baja Verapaz | Salamá | Sierra de las Minas, Reserva de Biósfera; Chilascó, Finca Luisiana, Cabaña Defensores de la Naturaleza, Sierra de las Minas	90.0322°W			2000	PhysicalObject	2015-04-09	es			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/usac/mamíferos?id=7				USAC	Mamíferos			PreservedSpecimen												Marmosa mexicana							Mammalia | Didelphimorphia | Didelphidae	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa		mexicana		species		Merriam, 1897		ICZN			
